X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,928
756,924
756,913
756,908
756,903
756,892
756,886
756,879
756,859
757,848
757,838
760,814
760,802
761,790
763,767
764,762
764,752
765,733
770,687
770,681
770,669
770,663
770,656
770,642
770,631
770,627
770,612
769,603
768,595
767,580
767,573
767,571
766,563
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
766,560
765,560
762,560
753,559
740,555
673,533
633,518
613,508
537,468
505,449
494,441
467,422
463,419
453,413
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
444,408
440,408
436,406
425,402
397,387
378,376
356,363
328,346
309,335
294,326
284,320
276,316
271,312
264,309
262,308
261,308
261,307
259,307
259,306
258,306
258,304
257,303
257,301
255,297
253,294
252,292
249,285
247,280
246,276
245,267
245,262
245,258
245,252
245,249
245,246
245,242
246,240
246,239
246,237
246,237
246,236
244,235
243,235
242,234
241,233
239,232
238,232
237,231
235,230
233,230
233,229
230,228
229,228
228,227
226,226
225,226
224,225
222,225
222,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
221,224
222,224
222,224
223,224
224,224
224,224
225,225
225,225
225,225
225,225
226,225
226,225
226,225
226,225
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,226
226,225
226,224
