X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,932
756,930
756,925
756,916
755,911
754,905
754,888
754,884
754,872
754,855
754,846
754,836
754,816
755,805
756,794
758,783
762,760
764,750
767,735
768,726
772,707
774,694
774,691
775,690
775,688
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,687
775,684
775,680
775,671
775,666
775,660
776,638
776,624
776,611
776,585
776,573
776,562
776,557
776,539
776,532
776,524
776,520
776,516
776,513
776,511
776,510
776,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,510
775,509
775,508
775,505
775,503
775,501
775,497
774,495
773,491
773,487
772,485
771,482
770,478
770,476
769,474
769,470
769,468
768,466
768,461
768,458
767,455
767,452
767,444
767,439
767,434
767,422
767,415
767,408
767,394
768,386
768,378
769,365
770,358
770,353
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,348
771,347
771,343
771,338
771,326
771,321
770,316
768,301
767,293
766,286
765,279
764,275
763,272
762,268
762,267
761,265
761,264
760,261
760,260
760,258
759,256
758,254
758,253
758,252
757,251
756,249
756,248
755,247
755,246
755,245
755,244
754,242
754,242
754,241
754,239
754,238
754,237
754,235
754,234
754,233
754,232
754,231
754,231
754,231
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
754,230
755,230
755,230
755,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
756,230
