X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,928
756,924
756,918
756,902
756,897
757,886
759,868
760,858
761,849
763,835
765,826
766,818
767,804
769,798
770,787
772,776
775,735
776,727
777,711
777,704
778,696
778,680
778,671
778,663
778,649
778,642
778,635
778,628
778,624
778,622
778,619
778,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,619
777,618
777,616
777,615
777,613
777,610
777,608
777,603
777,600
777,597
777,590
777,587
777,583
777,578
777,575
777,571
777,566
777,564
777,563
777,560
777,560
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
778,559
777,558
777,556
774,553
773,551
772,549
769,544
769,543
767,541
765,537
763,533
763,532
761,527
759,522
759,519
756,513
755,510
754,506
750,498
748,494
746,489
743,484
732,471
726,465
720,459
706,446
698,440
690,433
678,424
671,418
665,414
658,409
655,406
652,404
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,402
647,401
646,399
646,399
646,398
645,396
644,396
644,395
644,394
644,393
644,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
643,393
637,393
630,393
621,394
596,396
571,398
562,399
513,405
504,406
469,409
455,410
442,410
427,410
418,410
415,410
406,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
402,409
400,409
397,407
390,403
386,400
381,398
376,395
373,394
370,393
364,392
362,392
359,392
354,392
351,393
349,395
345,400
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
344,403
343,403
342,403
339,403
337,404
335,404
331,404
329,405
327,405
324,405
322,405
320,405
316,405
314,405
312,404
308,404
306,403
304,403
301,402
300,402
299,401
297,400
296,400
295,399
294,398
293,398
293,397
292,397
292,396
292,396
291,396
291,395
291,394
290,394
290,393
289,393
289,392
289,392
289,392
289,392
289,392
289,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
288,392
289,392
289,392
289,392
289,392
289,392
289,392
289,392
289,392
289,392
289,392
290,392
290,392
290,392
290,392
290,392
290,392
290,392
290,392
290,392
291,392
291,392
291,392
291,392
291,392
291,392
291,392
291,392
291,392
291,392
292,392
292,392
292,392
292,392
292,392
292,392
292,392
292,392
