X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,932
756,921
756,914
756,904
756,883
757,869
758,790
759,770
760,733
766,658
769,622
771,609
776,574
778,556
781,541
782,540
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,539
782,536
781,534
781,530
778,523
778,518
777,514
776,508
776,506
776,503
775,501
775,500
775,500
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,499
775,497
774,496
774,494
774,492
774,492
773,491
773,490
773,490
773,490
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,489
773,487
773,485
772,482
770,476
769,474
767,468
766,465
766,463
765,461
764,458
764,457
763,455
763,454
763,453
763,452
762,451
762,451
762,451
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,450
762,448
762,448
762,447
762,446
762,445
762,445
762,444
762,443
762,442
762,439
762,437
762,431
762,417
762,409
762,398
762,375
762,370
762,360
762,344
762,337
762,331
762,324
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,321
762,313
761,307
760,301
759,289
759,283
758,278
757,269
757,261
757,258
756,249
756,246
756,243
756,242
756,239
756,239
756,238
756,237
756,237
756,237
756,237
756,237
756,237
756,237
756,236
756,236
756,235
756,234
756,234
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
756,233
