X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,930
756,929
756,926
756,918
756,913
757,908
759,896
760,889
760,879
762,860
762,848
762,836
762,809
762,793
762,777
762,748
762,735
763,722
765,697
766,683
767,671
771,642
773,634
776,622
777,617
778,614
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
779,612
773,609
766,605
755,600
706,566
674,544
636,516
566,452
552,436
524,405
498,368
492,360
483,345
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
476,334
475,334
472,334
464,334
459,333
453,332
429,327
417,324
405,320
389,316
379,314
371,312
356,308
354,308
349,307
343,305
341,304
338,303
335,302
334,301
333,301
331,300
330,300
330,299
328,299
327,299
326,299
324,298
323,298
321,298
318,297
317,296
315,296
313,295
312,294
311,294
310,294
309,294
309,294
307,293
306,293
305,293
303,293
302,293
301,293
299,293
298,293
297,293
296,293
296,293
296,292
296,292
295,292
295,292
295,292
295,292
295,292
294,292
293,292
293,292
292,291
292,291
291,291
291,291
291,291
290,291
290,290
290,290
289,290
289,290
288,290
288,290
287,290
287,290
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
286,289
