X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,928
760,895
762,870
765,844
772,767
773,697
774,675
774,553
774,531
774,484
775,408
776,394
776,366
776,352
776,342
776,326
776,319
775,313
773,304
770,285
769,275
767,257
767,247
767,243
767,237
767,230
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
767,228
761,233
752,240
740,248
701,264
655,279
632,282
497,299
475,299
435,299
387,299
362,297
342,295
332,292
322,289
316,287
312,285
305,279
303,275
301,272
301,272
300,268
299,266
297,263
297,262
295,261
292,259
290,257
288,255
281,250
277,248
274,246
270,244
263,241
259,240
256,238
248,235
245,233
244,233
239,230
238,228
237,228
236,227
236,227
236,227
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
236,226
235,226
235,226
235,226
235,226
234,227
234,227
234,227
233,227
233,227
233,227
232,227
232,227
232,228
232,228
232,228
232,228
232,228
232,228
232,228
