X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,931
756,926
756,916
756,910
756,903
756,884
757,873
758,860
761,837
767,795
770,768
776,706
780,639
781,607
782,575
783,534
784,489
784,464
785,431
786,410
786,402
787,383
787,374
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
787,368
786,368
774,368
765,368
743,364
698,358
634,348
562,337
542,335
490,328
463,324
455,323
427,317
419,314
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
412,310
408,309
393,305
386,304
381,303
372,300
368,299
365,299
357,299
353,299
349,299
344,303
342,305
339,307
335,309
332,310
331,310
328,310
324,310
322,310
319,310
317,310
316,310
315,309
312,308
310,307
309,306
306,304
305,303
304,302
303,301
301,300
300,300
299,300
298,300
298,300
297,299
296,299
295,299
294,298
293,298
293,297
292,297
291,296
290,296
290,296
289,295
288,295
288,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
287,295
