X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,931
756,923
756,912
755,879
753,855
749,827
736,730
730,683
722,572
720,485
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,258
703,259
703,262
703,264
700,268
696,270
675,275
637,280
601,282
504,282
481,278
434,269
376,251
347,241
322,232
317,230
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
307,227
302,227
291,227
285,227
279,227
268,227
263,227
258,227
242,227
236,227
228,227
225,227
222,227
218,227
218,227
217,227
217,227
217,227
217,227
217,227
218,227
220,227
221,227
221,227
223,227
223,227
224,227
224,227
224,227
224,227
224,227
223,227
222,228
222,228
220,228
220,228
220,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
219,228
