X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,932
756,920
757,913
758,904
760,890
761,884
761,878
762,864
763,854
764,841
766,823
766,812
766,800
767,788
768,771
768,761
770,743
772,712
774,701
775,692
777,670
778,659
778,654
779,635
779,627
779,618
779,611
779,599
779,596
779,593
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,590
778,589
778,586
778,577
778,573
778,570
778,562
777,554
776,546
774,530
774,522
773,515
773,501
773,495
773,489
773,482
773,468
773,462
773,456
774,448
774,445
774,442
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,439
774,436
774,435
774,431
774,429
773,426
772,419
772,416
771,413
770,407
770,404
770,402
769,397
769,394
769,392
769,391
768,386
768,383
768,380
768,375
768,372
768,367
768,364
768,360
768,351
768,346
768,340
767,322
767,317
766,310
765,296
765,290
764,288
764,280
764,277
764,274
764,270
764,268
764,267
764,264
764,264
764,263
764,262
764,261
764,261
764,261
764,260
764,259
764,259
763,258
762,255
761,252
761,251
760,247
760,244
760,240
760,239
760,237
759,236
759,234
759,233
759,233
759,233
759,232
759,232
759,231
759,230
759,230
759,229
759,229
759,229
759,229
759,229
759,229
759,229
759,229
759,229
758,229
758,229
758,229
758,230
758,230
758,230
758,230
758,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
757,230
