X,Y
757,934
757,934
757,934
757,934
757,934
756,935
756,935
755,936
755,936
755,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,937
754,936
754,922
754,911
754,899
755,854
756,833
757,808
757,781
758,751
765,624
770,559
772,532
774,518
774,513
776,500
777,497
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
778,495
776,495
769,492
744,482
714,469
678,454
588,416
569,409
534,394
512,385
494,378
490,377
474,371
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
467,370
462,369
458,368
454,366
445,362
440,360
433,356
426,353
412,345
407,342
401,340
392,336
387,335
379,333
376,332
373,331
368,330
368,330
361,329
356,327
354,326
351,326
349,325
344,322
342,321
339,319
335,315
333,313
330,311
327,307
324,305
322,303
320,301
317,299
315,298
312,296
311,296
310,296
309,295
307,295
305,295
304,295
303,295
302,295
301,295
300,294
299,294
298,294
297,294
296,294
295,294
295,294
294,294
293,294
293,294
292,294
291,294
291,294
290,294
289,294
289,294
289,294
288,294
287,294
287,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,294
286,295
286,295
286,295
286,295
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
286,296
