X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,930
756,922
756,910
758,873
760,845
762,814
768,748
774,683
777,643
783,581
787,543
790,509
794,468
795,446
797,421
797,409
797,405
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
797,392
793,392
786,390
774,387
714,364
680,348
661,337
597,297
586,288
564,270
543,250
534,239
526,229
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
524,227
502,228
485,231
465,234
429,240
413,242
400,243
366,245
358,245
342,245
319,245
310,243
304,241
297,238
294,237
291,236
288,234
287,234
287,233
286,233
286,233
286,232
285,232
284,232
283,232
280,234
278,234
275,235
271,235
269,235
267,235
261,236
258,237
255,237
249,238
246,238
245,238
240,237
238,236
237,235
235,234
234,233
233,233
232,233
231,232
231,231
230,231
230,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
229,229
