X,Y
756,933
756,933
756,933
756,933
756,932
756,929
756,925
755,917
753,902
752,891
752,880
751,855
751,842
751,830
751,817
751,790
751,777
752,765
754,741
756,730
757,714
761,682
762,670
762,662
763,655
764,649
765,638
765,636
766,632
767,627
767,625
767,624
768,623
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
768,622
763,618
756,613
743,602
681,553
647,522
612,485
564,430
538,398
530,387
512,361
504,348
503,345
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
498,333
495,333
483,329
475,326
460,320
435,309
418,303
412,300
399,295
393,293
388,291
386,290
383,290
383,290
383,290
383,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
384,290
