X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,930
756,925
756,917
756,903
756,896
756,884
756,867
756,857
756,845
756,834
756,817
756,808
756,799
757,784
757,778
757,773
757,763
757,757
757,748
757,743
757,734
757,732
757,729
757,726
757,719
757,716
757,712
757,703
757,698
758,694
758,686
759,683
759,679
759,676
760,670
761,668
761,665
762,662
762,661
763,660
763,658
763,658
763,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,658
764,657
764,655
764,650
764,647
765,644
765,638
765,635
766,631
766,628
767,621
767,618
768,614
769,606
769,601
769,598
770,592
770,589
771,586
771,580
772,578
772,573
773,568
773,567
774,565
774,563
775,560
775,559
776,558
776,557
776,557
777,556
777,555
777,555
777,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,554
778,549
778,541
780,534
783,516
785,506
787,489
792,452
794,435
796,419
801,390
802,379
802,373
804,364
806,347
806,341
807,335
808,325
808,323
808,318
808,315
808,311
808,309
808,308
809,307
809,306
809,306
809,306
809,306
809,305
809,304
810,303
811,302
812,300
812,300
812,300
813,299
813,299
813,298
813,298
813,298
813,298
814,298
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,297
814,298
815,298
815,298
815,298
815,298
815,298
815,298
815,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
816,298
