X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,932
756,928
755,913
754,898
752,879
746,806
743,768
737,676
737,625
737,573
737,507
739,491
746,461
757,429
760,420
765,410
766,409
766,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
767,408
766,408
760,408
720,401
690,395
671,389
597,373
563,366
530,360
510,356
493,352
479,347
462,339
457,335
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
454,331
452,330
447,326
430,316
420,309
412,303
394,292
386,288
371,279
345,265
340,263
331,259
316,254
310,253
305,252
296,251
292,250
291,249
285,248
283,247
281,247
278,246
276,245
275,244
272,244
271,244
270,244
268,244
267,244
267,244
264,244
262,245
261,245
257,245
255,245
254,245
250,245
248,244
247,243
244,242
243,241
242,241
241,240
241,239
241,239
240,238
240,238
239,238
239,237
239,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
238,237
237,237
236,237
235,236
234,236
233,236
233,236
233,236
232,236
232,236
232,236
232,236
232,235
232,235
232,235
232,235
231,235
231,235
231,235
231,235
231,235
230,235
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
230,234
