X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,932
756,926
756,923
756,919
757,909
757,904
758,897
758,883
758,876
758,862
758,853
758,832
758,820
757,807
755,778
754,764
752,736
751,708
751,695
751,676
751,664
751,653
751,635
751,627
751,619
751,613
752,599
753,593
754,587
755,580
756,576
757,573
758,570
758,569
758,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,568
759,567
759,564
758,554
758,548
758,542
757,520
756,504
756,488
756,437
756,417
758,406
765,370
774,340
782,322
790,306
822,271
830,267
844,259
877,248
908,240
928,237
948,233
979,228
996,226
1002,224
1019,221
1025,220
1030,219
1035,218
1036,218
1036,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,218
1035,215
1037,212
1043,205
1047,201
1054,194
1074,175
1095,159
1103,153
1118,143
1149,124
1162,115
1178,105
1186,99
1193,94
1198,90
1207,84
1210,82
1214,80
1217,78
1219,77
1221,77
1221,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,76
1222,65
1225,57
1228,48
1254,-6
1289,-56
1333,-102
1360,-121
1391,-136
1456,-157
1488,-161
1518,-164
1556,-164
1578,-164
1596,-158
1624,-145
1636,-137
1646,-128
1654,-119
1666,-101
1669,-96
1673,-88
1677,-79
1678,-75
1679,-71
1679,-65
1678,-63
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1674,-60
1673,-58
1669,-43
1665,-33
1642,0
1632,0
1620,0
1598,0
1594,0
1584,0
1567,0
1560,0
1558,0
1552,0
1547,0
1544,0
1544,0
1541,0
1540,0
1539,0
1538,0
1538,-2
1537,-8
1536,-15
1536,-29
1536,-32
1536,-37
1536,-43
1536,-45
1537,-45
1537,-45
1539,-34
1539,-24
1539,-14
1539,0
1536,0
1533,0
1526,0
1522,0
1517,0
1509,3
1502,4
1500,4
1496,4
1495,4
1493,7
1493,10
1493,19
1493,25
1492,37
1491,42
1490,49
1490,53
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,57
1489,56
1490,55
1492,56
1492,59
1492,65
1492,74
1484,120
1474,153
1449,240
1419,338
1413,362
1392,446
1378,516
1371,556
1369,570
1365,602
1365,608
1364,624
1364,629
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,630
1364,627
1364,625
1364,624
1365,623
1366,622
1367,621
1368,621
1375,630
1383,656
1390,684
1403,767
1405,790
1409,835
1410,892
1410,921
1405,942
1402,949
1395,964
1392,970
1390,974
1387,978
1386,979
1385,979
1384,980
1384,980
1384,980
1382,976
1381,970
1378,955
1375,939
1373,896
1373,871
1373,843
1391,782
1416,729
1439,694
1451,680
1503,627
1511,619
1511,605
1511,594
1511,589
1511,587
1511,584
1511,584
1511,583
1511,582
1511,581
1511,581
1511,579
1511,577
1511,575
1510,571
1494,554
1484,543
1471,529
1452,508
1448,503
1438,493
1424,481
1419,477
1414,474
1404,469
1400,465
1396,462
1392,457
1390,454
1389,452
1388,450
1386,447
1386,444
1385,441
1385,432
1385,428
1385,421
1385,409
1385,402
1385,395
1385,385
1385,381
1385,376
1383,368
1382,365
1381,362
1377,355
1374,352
1372,349
1368,345
1366,343
1365,341
1363,338
1360,333
1360,331
1359,328
1358,325
1358,324
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,323
1357,320
1357,317
1355,314
1353,309
1352,307
1351,305
1349,301
1348,299
1347,297
1346,295
1346,295
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
1345,294
