X,Y
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,933
756,930
756,913
760,877
762,853
765,825
769,764
770,732
771,700
773,640
774,613
776,578
777,551
779,535
779,529
780,523
781,519
781,518
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
781,517
770,518
759,518
741,518
703,511
681,505
660,498
571,468
536,451
524,444
494,426
480,418
477,416
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
471,411
465,408
457,402
436,390
426,383
417,377
398,367
389,364
373,355
354,346
345,341
337,338
326,332
322,329
321,328
318,325
315,322
314,322
313,321
312,321
312,321
311,321
310,321
309,321
307,320
305,318
304,317
303,316
302,315
301,313
301,312
301,312
300,311
300,310
300,309
300,308
299,308
299,307
299,307
299,306
298,306
298,305
297,304
297,304
296,304
296,303
295,303
295,303
295,303
294,302
294,302
293,302
292,302
291,302
290,301
288,301
287,301
287,301
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
286,300
