X,Y
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,931
756,930
756,927
756,926
756,922
756,921
756,920
756,918
756,917
756,916
756,916
756,916
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
756,915
755,911
753,907
751,880
750,862
750,839
750,780
758,718
778,632
826,468
834,442
839,430
842,419
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
845,412
